Reviews,stars
"Del Frisco's has the best steak in New York, quite possibly in the country. I don't think that I've had better steak and I've been to Luger's, Sparks, Mark Joseph's, Metropolitan Grill (Seattle), Morton's, Smith & Wollensky's, Gibson's (Chicago), Chicago Chop House, Lawry's, Daniel's Broiler, etc.",4
"A wonderful dining experience, great food, excellent service and a view looking out at 6th Avenue and Radio City Music Hall. It’s a steakhouse and they cook steak to perfection. Ask for a table on the second floor if you can for a great view.",5
"ALWAYS MY BEST MEAL IN NEW YORK CITY! PERFECT LOCATION, PERFECT SERVICE",1
AND ALWAYS A GREAT ATMOSPHERE THAT REFLECTS A GREAT CITY!,2
"We had 7:00 reservations,very loud, uncomfortably so.It did quiet down later.We sat downstairs. No corkage, we ask the manager to reconsider,because we brought a special bottle with us, but no.  They tried to make it up to us, with a free dessert.  Overall, very good ! We especially like the 3 smaller filets with different sauces.Service was excellent.",4
"Perfect place for a great steak before a show. Four of us dined there before the Peter Gabriel concert at Radio City. I booked via open table, was seated promptly and the waitstaff took very good care of us. When we told them we were on a timeline, they responded perfectly and had us on our way right on time. The steak we ordered, Filet Mignon and Porterhouse received rave reviews as did the salmon one person ordered. All the sides were good, but the creamed spinach was the best. Del Frisco's is my favorite steak place in NY. While it can be expensive its well worth it.",4
"'ve eaten some good steak and this place served me one of the best bone-in-ribeyes I have ever eaten. Service was excellent and the ""chateau potatoes"" were very tasty (spicy mashed potatoes). We went early to catch a Broadway show and sat downstairs which seemed a bit cavernous. Might be better later at night when it is dark and you can see out the huge windows. By the time we left at 1815 the bar area was packed and the dining room was just starting to get busy.",4
It was really good. The food was delicious.,4
I've been here several times and the food is always excellent and the waitresses are always beautiful!,5
This is my favorite Manhattan steakhouse.,5
"Had a excellent meal, fun atmosphere. Service was great - our server Jenn did a wonderful job. Good wine advice from the sommelier. Would recommend this restaurant for business dinners or a special occasion.",5
WONDERFUL DINING EXPERIENCE! LOVED IT! WILL DEFINITELY RETURN!,5
"The best filet I've ever eaten. The waitress, Amber, was friendly, made great suggestions (especially the to die for signature cocktail), and was extremely professional. I can't wait to go back.",4
"Overall, Del Frisco's is a great steakhouse. I love the Midtown location, really convenient to the Theatre District and shopping, My only issue, which is not unique to Del Frisco's, is the lack of creativity in appetizers and sides. Steakhouses focus on their meat entrees, and while the appetizers and sides are good; they are just not innovative or unique. A great place to grab s bite when in Midtown. Remember to ask to be seated upstairs, the view is best from there.",5
"We usually go to Keen's for great steak but wanted to try something new. DelFrisco's is a chain restaurant, and it came across that way. We went for dinner and people were dressed in sweatpants and kids were playing portable nintendo at a table. 10 oz filet mignon was ok, but definitely have had better. It was very noisey and the tables were crammed together on the upper level seating area. Not as expensive as Keen's, but left feeling a bit confused about why people rave about the place. Would not go again because it really does not have the ambiance or the food I was expecting from a steakhouse.",5
