Reviews,stars
" We were greeted by every staff member with a warm welcome and a smile. Shown to a beautiful table over looking the park and presented a specially typed menu congratulating us on our recent engagement was a very beautiful touch.  The staff that looked after us were both very knowledgeable on all the food options and the techniques that go into making them. We chose the chefs tasting menu and we were floored with the amazing flavours, that were perfectly matched with all the components on the plate, well presented and the perfect sizing for each course. Just enough as to not fill up to early and we loved that the bread was served after a few courses so we didn't fill up on that first. The duck  was a highlight for me and well worth the supplement- I would have paid double that, my fiancé had the wagyu supplement for his main and was floored. He says the standard is set and it will take tough competition to even come close to overtaking this entire experience l.  The staff and their treatment of us literally left me with tears in my eyes and I could never recommend this place more. It was one of the most amazing experiences and I thank them so deeply for that! ",5
" Put simply, it is the best resturant I ever ate at.  Everything is perfect. ",5
 We did the Chef's Menu tonight and it was great!  All the staff were friendly from the moment we got in.  The hostess mentioned a special request I had for a table w a view and they delivered.  The food were superb.  Every dish and the wine brought to us were explained and that makes it more special.  Everyone was great and I am very appreciative for the anniversary card they all signed.  Thank you for a great experience!!  You guys are awesome and I'm recommending your restaurant to my friends ,5
" The ambiance and service are always impeccable, but it is really the chefs who seem to outdo themselves each time we visit. We recently enjoyed a citrus tasting menu that (once again) raised the bar for winter menus and the sommelier-paired wines were simply exquisite. ",5
 A unique citrus-themed dinner. The Yuzu dessert was probably my best dessert in the last 12 months. ,5
" Overall it was a very nice experience. The food creativity is really outstanding and the staff is fully educated on all aspects of the menu.  I have to say that it was a very good. However, the price will prevent multiple revisits.   In no way am I suggesting the restaurant change. I see and understand why things are priced the way they are. With that said repeat visits will be difficult and I do not see us returning soon ",4
" Great food, even better service but a bit overpriced ",4
" Fantastic. New Years Eve. Flawless service. Food very creative and imaginative, and beautiful quality. And quiet! It was a memorable evening. ",5
 Elements is by far the BEST restaurant I know of.  The food is absolutely fantastic. ,5
" The restaurants atmosphere is amazing. The food was delicious, creative, and original. We ate there for Christmas Eve and thanks to the team at elements we had a awesome time so thanks again! ",5
" We had the tasting menu on Christmas Eve and the 5 course meal with wine pairing was selected.  Two selected the regular wine pairing, two selected the premium. Only one or two selections for each course but every one was superb. The presentations were very inventive including quail eggs presented in a ""nest"" and a menu item with a shagbark hickory reduction presented on the wood. Not even one minor complaint about any of the items from any of the diners.  Dropped a star because at the end of the evening we were astonished not to be offered a coffee , the bill was dropped on the table with a comment that the service charge was included. No inquiry if we had enjoyed the evening.  It is a very expensive restaurant with food and wine to match, the service needs to measure up to that level. ",4
" It was okay. I was expecting something different. Give it a try, and judge for yourself. ",3
 The food didn't meet the expectation....the wine selections were excellent but the food didn't blow me away ,3
 We did the chef’s tasting menu and loved it. Very interesting combinations and presentations. Everything was outstanding. We will surely return. ,5
 Phenomenal!  The food was spectacular!  The service was impeccable!  The wines were perfect accompaniments to the menu selections!  We can’t wait to go back!!  Our compliments to the chefs and the sommelier!! ,5
