Reviews,stars
"The music was so loud we had to shout at each other to be heard. I understand that there is a bar/lounge adjacent to restaurant seating, but the result of the arrangement is to make the experience akin to dining next to a DJ booth, and as a consequence, wholly unpleasant. The tables are far too close together and thus our already strained voices had to compete with the intolerably annoying diners seated less than one foot away from us. This may have been an aberration from the norm, but the other clientele were pretentious and rude - what I'd expect to find in college at a party hosted by a fraternity of ill repute. ",5
"This dining experience was more than disappointing, it was entirely unpleasant. This was the first and last STK I will visit. If you're considering a chain steakhouse, do yourself a favor and go to the incomparably superior Mortons. Alternatively, try one of the many other steakhouses in midtown that overwhelmingly outperform this establishment. I don't think I'd return here if I was paid to.",5
*Waiter a bit distracted.  ,5
"*Coffee and desert should have arrived at the same time.  *The desert presentation of tossing  cellophane packages of brownies on the table, as if it were an afterthought, was a bit insulting.",3
"Service was great, food itself was a bit disappointing. Had chicken sandwich, all batter and no chicken.  Disappointed.",5
"Great Food. We went on a Thursday evening. The noise level was 1000% There was a DJ spinning dance music! People danced and pranced. It was very very busy, slow service --possibly under staffed for the crowd they had. But the food was great, fresh and present well.",5
Excellent,5
妻の誕生日で来訪しました。最高の料理、サービス、雰囲気でした。,5
"Extraordinary--exquisite food, warm service.  Worth the splurge for a special occasion.",5
"Our first Michelin star experience! In a word, SPECTACULAR!",5
Great service and food.,5
Wonderful experience all around.,5
"We tasted twelve dishes between the four of us. The dishes were of sufficient size for each of us to have a portion of each dish. The presentations were beautiful. The Fois Gras and the Sea Urchin were both outstanding , nine others were close behind, and one(the Veal) only very good. Great service. It’s pricey, but if you go for lunch, it’s less so. Get dessert! It’s a deal for $12. Two of our party are chefs in pretty nice establishments and suffice it to say, it was “a kid in the candy store” two hour lunch. Most enjoyable! PS: We had 18-20 dishes to choose from, all of which, were on the dinner menu which only slightly larger.",5
"Simply, the best lunch and dining experience I’ve ever had.  The food was original and gastronomically prepared.  I will dream of eating here again!",5
Phenomenal experience & cuisine. Ordered off alacarte with some customization. Our splendid waiter was quite helpful with specifics & my own wine pairings by the glass. Some not even on the menu. Our table for two was recessed and so romantic. Service was impeccable. The discreet remembrance of my wife’s birthday was quite nice with a custom dessert to accompany the one we ordered. ,5
Everything we had - we loved. Truly amazing was the Toasted Egg Yolk with Beluga Caviar. Followed by  Sea Urchin with Serrano & Yuzu tasted so fresh you thought they just took it from the waters off Sicily. The Waygu tenderloin was to die for. ,5
You will not be disappointed with anything on the menu!,5
Excellent for lunch.  Outstanding food and service.,5
Excellent! The food was expertly prepared and presented and the staff was very informed and attentive.,5
Amazing experience! Extremely professional service and the food was awesome! A bit pricey but well worth it!,5
Birthday meal,5
Everything about the evening was special.,2
My wife and I really enjoyed dinning here. The food was delicious and the service was attentive and professional. The ambience is just right.,5
Fantastic dishes，especially chocolate and orchard dessert,5
